Axial,Tangential,Radial,fault
-0.16,1.41,7.69,1
-4.43,0.35,13.18,1
-6.24,-5.14,13.81,1
-2.04,-2.51,12.63,1
1.14,0.67,9.38,1
1.73,1.84,10.04,1
0.51,-0.04,10.83,1
-0.12,-1.53,11.34,1
-0.24,-2.16,10.32,1
-1.49,2.47,10.47,1
-1.96,0.78,11.02,1
0.47,0.2,8,1
1.92,2.51,7.45,1
-4.98,3.18,9.06,1
-2.43,-0.86,9.92,1
0.71,2.31,8.28,1
-0.35,3.69,9.57,1
-1.14,1.73,10.98,1
0.94,1.96,11.49,1
1.69,-0.35,8.32,1
-0.47,-3.8,12.79,1
0.55,-4.04,9.81,1
1.49,-0.82,7.37,1
-2.35,2.67,8.75,1
-0.75,-1.45,10.67,1
-0.31,0.08,10.71,1
-2.86,-0.39,10.71,1
-5.18,-2.24,13.49,1
-6.2,-4.98,14.51,1
-3.8,-5.37,13.18,1
0.67,-1.84,9.92,1
3.14,-1.45,5.53,1
1.53,1.61,6.9,1
0.24,-0.35,9.92,1
1.22,2.08,9.45,1
-1.41,2.28,11.3,1
0.47,-2,13.06,1
2.31,4.47,7.49,1
1.14,6.12,8.47,1
-0.71,4.51,11.18,1
-1.77,1.73,11.96,1
1.18,2.12,11.38,1
0.12,4.16,8.71,1
-2.12,2.24,11.1,1
-1.73,-0.08,10.24,1
0.82,0.39,8.2,1
-1.77,-0.08,10.12,1
0.78,-5.49,6.71,1
2.59,-2.79,5.18,1
1.88,1.49,6.67,1
-2.04,1.57,9.18,1
0,-0.08,9.41,1
-0.31,3.84,8.87,1
-1.1,1.14,10.12,1
-1.8,-1.41,11.81,1
-2,-2.51,11.1,1
1.45,2.08,7.96,1
-5.73,-3.02,13.1,1
-3.02,-2.35,11.22,1
-1.96,1.18,10.28,1
-2.24,1.14,10.98,1
-5.69,-1.65,13.14,1
-5.96,-4.63,13.93,1
-2.55,-3.84,12.75,1
1.1,0,9.22,1
1.41,1.69,8.59,1
-1.29,0.16,9.18,1
1.1,4.31,7.92,1
1.41,5.73,8.32,1
-0.86,-4.43,11.49,1
2.39,-2.31,7.53,1
2.94,-0.51,5.96,1
2.55,-1.73,6.39,1
0.39,-2.82,6.75,1
0.47,2.47,10.47,1
-0.2,3.8,10.36,1
-2.08,2.12,11.92,1
-2.79,-0.71,11.53,1
-1.41,-0.39,10,1
-0.16,2.82,9.77,1
-0.55,3.49,11.34,1
-0.86,0.86,12.83,1
1.33,4.04,7.92,1
1.57,5.49,9.06,1
-0.12,4.79,10.36,1
-2,3.84,11.49,1
2.16,0.04,8.55,1
1.53,-0.2,6.79,1
-1.26,0.94,9.41,1
-2.31,0.9,9.61,1
0.12,4.24,10.79,1
-4.59,0.55,12.98,1
-6.35,-5.81,13.96,1
-2.55,-3.92,12.51,1
0.08,-0.59,11.06,1
1.29,0.59,10.2,1
2.51,-1.14,7.34,1
-0.27,1.14,10.59,1
1.37,2.43,9.38,1
-0.2,3.84,10.71,1
-4.59,0.2,13.18,1
-6.75,-5.18,14.32,1
-2.94,-4.63,13.06,1
3.18,-4.16,5.73,1
-2.67,2.08,13.1,1
-1.02,0.51,12.08,1
0.27,0.04,9.34,1
-0.35,1.65,9.77,1
-2.08,2.39,10.51,1
-0.59,-0.2,8.67,1
0.27,2.24,8.32,1
0.08,3.53,9.96,1
-1.69,1.53,11.81,1
0.04,2.31,8.08,1
-0.35,2.9,10.36,1
-2.12,-1.22,10.94,1
-0.78,-0.75,9.3,1
0.08,0.78,8.94,1
-2.16,-0.43,9.1,1
-0.43,-0.47,8.63,1
1.02,2.39,8.16,1
-1.84,1.26,11.06,1
-1.26,-0.43,10.47,1
-1.29,-0.39,8.98,1
1.02,2.55,7.57,1
-1.65,-1.1,10.12,1
0.94,-1.14,7.53,1
-0.31,1.96,9.22,1
-2.16,2.51,11.26,1
-2.16,-0.08,10.98,1
-0.04,0.9,9.06,1
-0.39,-3.33,9.92,1
-6.16,-10.12,14.59,1
0.75,-2.08,10.98,1
1.22,-1.02,3.69,1
-0.35,4.47,8.87,1
-2.75,3.49,10.4,1
-1.18,0.9,10.47,1
-2.94,1.18,9.69,1
1.92,-1.69,7.92,1
-1.61,1.29,10.87,1
-1.37,-0.16,10.4,1
1.1,0.43,8.32,1
-2.08,0.71,8.51,1
-1.06,-1.22,10.2,1
0.12,0.27,8.36,1
0.55,3.02,9.18,1
-0.43,1.61,11.3,1
0.63,2.39,8.24,1
-0.98,2.16,11.18,1
-2.39,-0.63,11.45,1
-0.9,-0.24,8.43,1
1.02,1.22,6.71,1
-1.77,-0.04,6.47,1
-0.2,3.45,9.92,1
-0.2,5.02,11.26,1
1.1,4.2,11.1,1
-3.14,2.63,13.45,1
-7.41,-6.35,13.69,1
-2.71,-3.8,12.47,1
-0.78,0.04,7.61,1
-1.8,-0.47,11.06,1
-0.86,-0.98,10.04,1
-0.08,0.24,8.39,1
-0.63,2.51,9.69,1
-1.88,2,10.79,1
-1.22,-0.67,10.4,1
-0.12,0.2,8.51,1
-2.51,-0.78,11.57,1
-0.86,-0.2,8.9,1
0.47,2.2,8.24,1
-0.47,1.57,12.04,1
-0.04,2.43,10,1
0.24,3.06,8.32,1
-7.14,-1.65,12.98,1
-8.75,-7.02,14.04,1
-0.86,-2.71,11.34,1
1.1,3.37,8.47,1
-0.63,4.71,9.53,1
-0.9,3.1,10.24,1
0.98,1.49,11.34,1
0.67,2.2,8.51,1
-1.1,2.2,11.41,1
-2.67,-0.9,11.49,1
-1.02,0.08,9.02,1
0.55,2.28,8.12,1
-1.29,-0.71,10.4,1
0.24,0.04,9.06,1
0.75,3.14,8.67,1
-1.49,3.18,10.2,1
0.78,2.75,9.96,1
-0.43,3.88,11.02,1
-0.9,3.3,13.14,1
-3.14,-0.94,12.98,1
-3.26,-2.86,10.9,1
0.63,0.35,8.63,1
-2.43,-0.31,11.06,1
-0.78,-0.12,9.1,1
0.35,1.92,8.12,1
-0.39,3.06,10.43,1
-2.71,-0.43,11.89,1
-0.86,-0.39,9.53,1
0.47,1.8,7.88,1
-1.22,-0.71,9.89,1
-0.04,0.24,8.94,1
-0.55,2,9.61,1
-2,2.24,10.87,1
1.33,-7.61,5.06,1
-0.67,5.69,11.77,1
-2.75,3.53,13.38,1
-2.12,-0.47,11.69,1
-0.24,0,9.18,1
1.14,2.47,8.59,1
-1.29,-0.94,11.49,1
0.31,0.27,11.49,1
-0.27,2.75,9.53,1
-2,1.65,10.94,1
-1.33,-0.94,10.08,1
0.39,0.35,8.28,1
-2.43,-0.35,9.14,1
-0.27,-0.24,8.16,1
0.94,2.43,8.36,1
-1.49,1.41,11.45,1
-2.04,-0.12,10.9,1
0,0,8.59,1
-1.88,1.22,11.18,1
-0.98,-1.53,9.92,1
0.43,0.82,8.28,1
-0.16,3.41,9.02,1
0.67,0.71,11.45,1
0.71,2.63,8.9,1
-1.96,1.49,11.3,1
-1.8,-0.55,10.24,1
0.78,0.27,8.28,1
-2,-0.31,8.87,1
-1.14,-1.1,9.57,1
-0.47,0.71,8.83,1
-0.04,3.73,8.9,1
-2.31,1.92,11.57,1
-1.41,-0.47,10.51,1
0.67,0.27,8.39,1
-2.75,-1.02,12,1
-0.98,0.12,9.3,1
0.59,2.08,8.16,1
-0.71,2.79,10.9,1
0.24,-0.75,11.53,1
-0.71,2.47,9.61,1
-1.73,1.92,10.87,1
-1.61,-0.94,10.28,1
0.04,0.2,8.24,1
0.27,3.02,8.98,1
-0.63,0.08,8.67,1
0.12,2.94,8.24,1
-0.55,2.9,10.55,1
-2.86,-1.77,12.16,1
-2.43,-1.22,10.36,1
0.16,3.41,9.69,1
-1.29,1.92,9.41,1
-0.16,1.88,7.26,1
0.59,5.18,7.53,1
-0.63,0.04,9.53,1
0.04,3.22,12.32,1
-3.65,1.77,11.26,1
0.31,1.96,11.02,1
0.78,-5.49,5.81,1
-0.75,3.1,10.4,1
3.3,2,9.02,1
-4.82,2.51,10.24,1
-0.31,-2.67,12.4,1
0.39,3.06,10.12,1
0,1.29,10.67,1
-1.29,1.18,10.24,1
0.78,-4.9,6.08,1
-0.55,3.73,10.98,1
-0.55,3.33,11.92,1
-1.53,1.49,12.04,1
0.86,0.98,11.61,1
-0.67,3.41,11.41,1
-1.06,3.84,11.73,1
-1.29,0.31,11.92,1
-0.31,0.55,11.06,1
-2.59,-4.24,8.79,1
0.08,1.8,10.87,1
-1.37,1.18,10.79,1
-0.2,-0.51,9.89,1
0.04,3.88,9.81,1
-0.98,4.86,11.57,1
-3.92,0.47,12.04,1
0.59,-2.12,12.51,1
1.22,2.86,8.94,1
-0.86,1.84,10.32,1
-1.29,1.77,10.75,1
-0.35,2.35,9.14,1
2.31,4.43,9.34,1
-1.49,-2.2,13.38,1
0.75,-11.49,8.36,1
2.39,-7.61,2.55,1
1.26,4.43,7.3,1
-0.35,6.2,8.9,1
-5.22,-7.45,10.4,1
0.55,-2.59,10.28,1
1.29,1.61,4.86,1
-0.27,6.12,9.06,1
-3.88,4.94,11.18,1
-0.86,-2.2,11.1,1
2.75,-3.33,3.14,1
0.71,6.39,8.98,1
-1.41,4.9,11.41,1
-0.98,4.47,12.32,1
-1.22,1.37,11.49,1
0.2,4.86,8.51,1
-2.04,3.84,11.34,1
-0.63,3.73,11.89,1
-1.65,1.88,11.57,1
2.12,-0.27,9.41,1
-1.49,3.73,9.73,1
-1.57,3.02,11.14,1
-0.75,2.82,10.87,1
-0.47,1.37,10.32,1
0.39,3.53,9.61,1
-1.57,2.16,10.94,1
0.16,2.59,8.79,1
0.39,5.02,9.77,1
1.53,4.35,9.57,1
0.24,1.33,8.94,1
-0.55,2.12,8.79,1
1.18,0.9,7.53,1
-2.55,-1.1,9.61,1
-0.55,-1.41,9.41,1
0.55,0.9,8.04,1
0.27,3.61,9.1,1
1.14,1.77,11.38,1
0.94,2.79,8.04,1
-1.69,1.22,10.51,1
-1.33,-1.26,11.14,1
-6.43,-9.14,10.51,1
-1.88,-4.08,8.12,1
-0.71,2.82,11.49,1
-0.27,-4.35,7.61,1
-0.59,4.82,11.02,1
2.12,4.43,9.41,1
-3.37,2.9,10.28,1
-2.59,-0.82,14.91,1
0,-6.28,5.02,1
2.59,2.31,9.53,1
-3.96,0.51,10,1
-0.24,-2.94,12.12,1
-0.71,0.9,8.83,1
-2.59,2.63,10.4,1
0.16,3.22,11.14,1
0.78,-4.75,5.1,1
-1.49,3.18,10.4,1
-1.26,2.16,10.94,1
-1.37,0.67,9.77,1
0.2,2.86,10.2,1
-1.69,1.45,10.04,1
-1.8,1.49,10.08,1
-0.12,2.94,9.26,1
1.1,4.2,9.89,1
2.16,3.57,9.26,1
-1.02,2.47,9.34,1
-0.78,3.45,9.3,1
-0.51,4.31,9.92,1
1.53,4.04,9.77,1
-1.61,1.65,9.45,1
-0.27,2.9,9.18,1
0.31,4.82,9.61,1
0.35,-4.98,9.41,1
-1.57,1.1,9.96,1
0.04,2.9,8.51,1
0.86,4.08,8.87,1
0,-7.53,9.3,1
-0.27,-1.57,7.45,1
0.47,2.2,8.39,1
1.61,4.08,8.39,1
-3.14,-1.96,12.71,1
-0.08,-1.02,8.94,1
1.45,1.49,7.77,1
0.82,3.53,8.79,1
-0.24,0.08,8.71,1
0.39,2.39,8.08,1
-0.94,4.08,9.85,1
-1.77,0.94,11.34,1
-0.27,3.26,10,1
-0.16,5.53,10.79,1
-2.12,3.22,12.12,1
-1.33,1.65,11.38,1
0,0.86,10.2,1
1.37,2.79,9.26,1
0.88,0.98,10.2,1
0.43,2.39,8.83,1
0.24,4,9.1,1
0.63,4.31,9.92,1
-1.49,0.78,9.49,1
-4.04,-2.2,11.49,1
-2.71,-5.3,9.3,1
1.69,-0.43,7.73,1
0.12,3.18,7.85,1
-0.71,0.39,9.02,1
2.2,6.16,7.65,1
2,6.55,8.94,1
0.63,-6.51,10.9,1
2.28,-0.78,5.22,1
1.37,4.55,7.22,1
2.16,6.43,8.87,1
-5.92,-7.65,13.1,1
3.3,-4.39,4.55,1
2.31,3.18,6.79,1
0.08,4.9,8.24,1
-5.41,-7.88,9.85,1
-0.9,-0.71,11.02,1
2.55,0.16,4.31,1
-0.47,5.02,9.18,1
-3.65,-1.65,13.65,1
-1.77,-2.39,11.65,1
-1.57,-2.08,9.73,1
0.51,-5.69,9.96,1
1.06,-3.84,6.63,1
-2.94,1.14,9.92,1
-5.53,-4.31,10.12,1
0.51,0.31,7.26,1
-2.51,-2.63,10.83,1
1.8,-9.49,6.71,1
2.04,-2.67,4.08,1
1.33,5.14,7.18,1
1.88,6.04,9.1,1
-1.45,-0.63,11.02,1
0.94,2.2,8.51,1
1.53,3.77,8.24,1
0.75,6.59,12,1
3.88,-3.77,4.55,1
0.2,3.61,8.67,1
1.26,5.92,10.87,1
0.39,-1.49,12.79,1
1.29,5.65,8.63,1
1.73,6.43,10.43,1
-0.47,1.57,7.61,1
-0.35,1.92,12.71,1
1.06,5.57,13.14,1
0.9,4.82,9.06,1
0.59,4.79,11.06,1
-3.14,3.77,12.98,1
1.37,1.88,9.92,1
0.94,6.79,11.53,1
-6.71,-2.9,12.16,1
-2.63,-4.67,14.47,1
0.12,-5.37,5.37,1
0.12,1.65,7.88,1
-4.67,-0.82,13.14,1
-5.69,-5.92,15.06,1
2.24,-8.47,5.73,1
0.63,1.22,6.86,1
0.86,4.63,7.57,1
-7.49,-5.77,13.02,1
-3.06,-4.98,12.94,1
3.57,-3.26,5.14,1
2.04,3.06,6.35,1
-0.31,4.79,8.59,1
-4.31,-4.16,9.96,1
-2.16,-2,10.94,1
1.88,-1.53,7.34,1
0.67,4.2,8.08,1
-0.98,3.41,9.96,1
-1.77,1.69,10.12,1
-1.96,1.06,11.14,1
0.78,-1.22,9.06,1
-0.9,-1.22,8.32,1
-2,0.43,10.08,1
0.98,2.12,8.28,1
-5.06,-1.1,14.12,1
-1.96,-4.71,13.89,1
1.1,-8.36,5.22,1
-0.71,2.2,7.96,1
0.39,4.51,7.1,1
2.47,5.57,8.71,1
-3.14,-5.88,13.34,1
3.61,-5.06,3.45,1
0.82,4.24,7.02,1
0.16,4.67,8.28,1
-4.98,-7.37,11.77,1
0.55,-1.61,10.12,1
3.53,0,4.75,1
0.08,4.55,8.51,1
-1.69,-0.31,9.73,1
-2.9,-2.79,9.92,1
-0.47,-0.12,11.77,1
2.28,-1.57,6.32,1
-1.49,2.98,10,1
-2.35,0.47,9.38,1
1.49,3.53,8.08,1
-2.2,-0.55,13.57,1
-0.12,-4.51,7.41,1
-1.1,0.08,9.69,1
-1.45,0.86,8,1
0.35,2.63,6.98,1
-6.55,-2.71,13.77,1
-4.08,-6.2,12.2,1
0.9,-0.86,10.4,1
3.88,-0.08,5.18,1
0.78,4.28,7.65,1
-0.31,4,10.51,1
-0.51,2.98,10.32,1
-2.71,0.43,11.22,1
-1.41,0.94,12.91,1
-1.06,-1.61,11.73,1
0.71,-5.61,9.53,1
2.86,-3.22,6.94,1
-2.71,0.55,4.98,1
-1.29,0.04,11.96,1
-1.29,0.43,10.75,1
-0.75,1.69,8.67,1
-0.94,3.26,10.4,1
-5.69,-0.39,12.55,1
-8.67,-7.69,13.69,1
-2.9,-6.32,13.57,1
2.82,-3.77,3.8,1
-1.02,2.12,12.12,1
-5.33,-2.51,12.67,1
-6,-7.53,13.14,1
3.26,-3.92,5.77,1
0.78,4.55,7.02,1
-0.24,5.1,8.63,1
-6.55,-8.51,11.22,1
0.78,-1.53,9.22,1
2.12,2.86,6.59,1
-0.47,4.16,8.63,1
-6.39,5.02,10.79,1
2.2,-3.88,7.18,1
1.65,3.45,6.47,1
0.59,4.35,8.79,1
-7.02,-9.06,10.67,1
3.65,-6.59,12.59,1
0.39,4.35,7.18,1
2.24,6.75,8.79,1
-0.63,6.08,11.69,1
1.77,3.26,12.75,1
-0.35,1.33,8.28,1
0,3.88,9.3,1
-2.39,0.55,12.28,1
-4.94,-2.67,12.47,1
1.73,-9.1,10.51,1
-1.14,5.88,10.75,1
0.47,3.06,10.04,1
-1.57,2.12,11.38,1
0.71,-0.71,9.89,1
1.49,1.92,9.73,1
-1.29,0.63,9.57,1
0.75,1.26,8.2,1
2.43,1.77,6.75,1
-3.8,-1.92,7.88,1
-4.71,-5.81,12.75,1
-2.16,-3.33,10.47,1
1.29,1.65,9.92,1
-0.39,2.55,10.36,1
-2.47,1.18,11.69,1
-1.49,1.33,10.2,1
0.75,3.53,9.38,1
0.43,-3.92,9.57,1
-0.39,-3.65,7.96,1
1.22,-0.86,6.94,1
2.75,2.2,7.3,1
-2.71,0,11.06,1
-0.39,2.39,9.06,1
-0.39,4.35,8.36,1
-0.47,4.94,11.22,1
3.22,1.84,12.47,1
2.59,1.41,6.39,1
-0.75,3.49,10,1
-1.37,1.26,11.53,1
-0.47,-1.69,8.98,1
0.47,-0.39,7.61,1
-3.41,-0.08,11.3,1
-0.51,-0.08,8.55,1
0.35,0.35,9.61,1
0.59,3.3,8.79,1
-1.06,1.57,12.24,1
0.78,1.65,8.24,1
-0.27,3.65,9.41,1
-2.35,1.57,11.06,1
-0.94,-0.9,11.26,1
-0.12,1.06,8.47,1
-1.06,-1.84,9.81,1
-1.53,-1.69,9.3,1
0.86,0.04,8.59,1
1.57,2.12,8.79,1
-1.1,-1.45,11.26,1
1.14,1.61,11.61,1
-0.08,2.94,8.83,1
-3.8,1.8,12.63,1
-2.82,-0.82,11.1,1
0.2,0.27,7.69,1
-1.49,1.65,8.12,1
-1.37,-0.04,10.16,1
0.47,-0.04,8,1
0.55,2.63,8.87,1
-1.69,0.47,12.43,1
1.73,-0.67,11.41,1
-1.18,2.94,10.47,1
-3.14,1.45,11.69,1
-1.02,-0.47,9.85,1
0.59,0.47,8.16,1
0.43,3.41,8.08,1
-1.53,-0.47,10.32,1
0.51,0.71,8.83,1
2.94,2.04,7.22,1
-0.51,2.35,9.81,1
-0.39,1.29,9.18,1
1.02,2.31,8.63,1
-1.49,1.69,10.24,1
-1.61,-2.51,10.16,1
-0.39,-3.96,8.24,1
-1.06,0.82,8.36,1
-2.12,-2.2,12.75,1
-0.71,-3.33,8.43,1
0.59,-1.26,6.35,1
0.75,3.96,9.38,1
-2.59,5.65,11.81,1
1.18,-5.14,2.9,1
3.41,5.33,8.43,1
-0.31,6.2,9.22,1
2.82,7.81,12.36,1
2.24,-5.81,1.29,1
0.98,5.88,7.26,1
0.04,5.18,9.65,1
-0.43,-1.88,10.04,1
-1.22,1.18,11.49,1
0.55,3.53,7.53,1
0,3.37,9.53,1
-2.24,1.77,11.45,1
1.06,-0.82,10.75,1
0.31,3.88,9.26,1
-1.8,1.69,11.77,1
-1.49,-1.57,9.96,1
1.02,-1.92,10.59,1
-0.27,1.49,10.47,1
-1.26,-2.35,9.38,1
-0.31,3.84,10.12,1
0.27,3.57,9.96,1
-1.06,6,11.77,1
-5.84,-2.24,12.75,1
-1.57,-2.79,13.57,1
-1.33,-0.55,10.04,1
0.67,1.06,8.71,1
-2.12,-0.27,11.34,1
-0.9,-1.92,9.38,1
0.04,0.67,8.59,1
-0.39,3.22,9.61,1
-1.73,2,11.14,1
1.22,-0.43,10.87,1
0.75,4,8.75,1
-1.8,0.47,11.02,1
-1.73,-1.1,10.16,1
0.63,0.86,8.28,1
-3.41,3.49,9.26,1
-0.47,-0.12,8.51,1
1.49,2.86,8.16,1
-1.41,2.39,11.45,1
-3.8,-1.57,12.59,1
-0.55,0.63,8.63,1
-1.61,2.16,7.77,1
-1.37,-0.59,10.2,1
0.47,0.47,8.28,1
-1.14,2.94,10.94,1
-3.84,1.65,11.96,1
-1.41,-0.43,10.9,1
1.65,0.35,10,1
-1.57,3.41,10.4,1
-2.12,1.65,9.22,1
0,2.51,8.43,1
2.86,5.41,9.02,1
-0.71,-4.43,11.49,1
-2,-0.51,10.36,1
0.82,0.59,8.79,1
1.26,2.75,7.45,1
0.51,-4.75,6.79,1
-0.63,5.45,10.51,1
1.06,3.06,9.85,1
-1.14,7.26,11.57,1
-4.82,-0.82,13.73,1
-2.16,-3.14,11.69,1
-0.86,-2.75,9.1,1
-0.43,1.37,8.71,1
-1.69,-2.2,10.63,1
-1.02,-1.29,10.98,1
1.14,2.04,8.04,1
-0.47,3.49,9.85,1
-2.35,1.88,11.81,1
-3.53,-0.67,11.69,1
0,-0.24,8.16,1
-1.65,1.92,10.87,1
-2.16,-0.82,10.51,1
0.82,0.63,8.71,1
0.86,1.18,8.47,1
-0.12,-1.92,10.87,1
1.06,1.88,11.49,1
-1.37,3.41,10.79,1
-2.82,2.31,11.53,1
-1.14,-1.02,9.69,1
0.59,1.1,8.51,1
-1.37,0.9,8.2,1
-0.35,-2.31,9.45,1
1.41,1.84,7.92,1
1.49,2.31,8.16,1
-0.67,-2.59,11.61,1
0.94,0.43,8,1
1.06,1.22,7.53,1
-0.75,0.71,9.57,1
0.55,-2.98,9.1,1
1.92,4.24,8.08,1
-0.04,4.86,10.24,1
-2.59,2.82,11.81,1
-3.96,-0.86,10.59,1
0.31,-0.82,10.04,1
-2.12,3.22,8.94,1
-2.31,-3.49,9.38,1
-0.51,-0.94,10.51,1
-1.22,3.1,9.61,1
3.45,2.51,10,1
2.24,4.59,9.41,1
-2.2,0.39,11.57,1
1.1,0.35,10.83,1
0.94,2.82,9.41,1
0.04,2,8.47,1
-0.12,-1.29,12.67,1
-0.9,-0.27,11.06,1
0.04,-0.94,8.79,1
0,0.78,6.55,1
2.55,4.04,9.06,1
-2.67,0.82,11.81,1
0,-2.47,8.51,1
-0.12,0.16,6.71,1
2.35,4.79,9.18,1
-3.69,1.14,11.81,1
1.14,-1.88,9.02,1
-0.24,0.35,6.32,1
1.14,4.94,8.75,1
-2.94,0.16,10.16,1
-1.1,-1.29,10.16,1
1.49,2.35,7.37,1
-0.9,2.04,10.98,1
0.47,3.49,10.24,1
2.51,5.88,11.77,1
1.41,-2.9,7.49,1
1.29,5.92,8.39,1
-1.65,3.3,11.61,1
-1.65,4.9,12.55,1
2,-1.26,10.51,1
-1.06,2.51,10.12,1
-1.29,1.84,10.75,1
-1.96,-0.75,10.36,1
0.39,0.43,8.51,1
0.78,2.75,8.51,1
-1.8,-0.82,10.24,1
0.67,0.82,8.24,1
0.82,3.3,8.87,1
-1.41,1.84,11.22,1
-0.9,-0.08,12,1
1.22,1.26,10.16,1
-1.53,3.22,9.73,1
-2.24,2.55,10.28,1
0.04,5.3,11.22,1
0.24,0.98,9.77,1
-2.04,2.59,11.02,1
0.71,1.53,10.32,1
-2.9,-0.12,11.22,1
1.37,1.26,10.4,1
-0.9,3.22,10.08,1
-0.63,2.2,10.08,1
-0.2,1.73,11.61,1
0.75,-0.08,7.92,1
0.16,3.26,8.9,1
-1.22,1.02,11.69,1
-1.1,0.31,10.36,1
-2.63,1.37,7.57,1
-5.88,-1.29,13.49,1
-6.9,-6.86,14.08,1
-1.84,-3.69,12.94,1
0.55,-0.27,8.79,1
1.49,3.06,9.3,1
-1.33,0.63,11.3,1
0.51,-1.1,12.28,1
-0.04,2.94,9.34,1
-4.55,1.18,12.36,1
-2.51,-0.31,10.71,1
-0.31,0.98,10.32,1
0.94,4.24,10.51,1
-3.45,3.37,11.73,1
0.71,-4,14.24,1
0.9,4.51,8.32,1
0.94,5.69,7.69,1
0.55,5.1,9.38,1
-1.02,0,9.49,1
1.06,2.39,8.24,1
-0.08,2.86,9.77,1
-1.06,-4.75,12.2,1
3.88,-6.94,12.67,1
3.96,7.45,9.06,1
-0.75,1.37,9.73,1
-0.67,2.16,12,1
-3.57,-0.12,10.51,1
-0.27,0.04,8.71,1
-6.39,-2.16,12,1
0.24,0.98,10.59,1
-1.06,-1.69,10.71,1
0.55,-0.31,7.1,1
1.41,4.28,9.22,1
-0.67,4.79,9.85,1
-1.06,2.08,9.14,1
-0.27,2.98,8.24,1
0.08,4.08,10.12,1
-3.65,0.31,14.2,1
1.73,-1.92,11.89,1
1.02,2.75,7.92,1
-0.24,4.08,9.3,1
-0.47,2.98,11.65,1
-4.28,-2.12,10.59,1
0.08,0.59,11.1,1
-1.53,-1.45,11.41,1
-0.63,0.98,12.12,1
-4.08,-0.71,10.75,1
-0.27,-0.86,10.2,1
0.94,0.27,7.1,1
2.43,4.86,8.36,1
-1.02,4.16,10.51,1
-2.63,-0.27,9.18,1
1.49,2.75,8.9,1
0.55,2.98,10,1
-1.49,-0.78,13.96,1
-1.53,-3.22,9.96,1
1.73,-2.16,9.02,1
-1.33,2.08,10.04,1
0.39,-7.41,11.18,1
2.63,-7.53,5.96,1
0.55,1.49,6.28,1
-1.22,2.98,7.14,1
-7.34,-4.94,13.3,1
-4.04,-6.71,12.71,1
3.92,-4.43,3.73,1
0.67,4.04,6.75,1
0.24,4.55,8.67,1
-5.84,-8.63,11.57,1
2.35,-3.14,7.57,1
2.67,2.39,5.57,1
-0.35,4.55,8.59,1
-5.14,-8.43,10.51,1
1.02,-3.8,9.61,1
2.79,1.57,4.98,1
-0.82,4.79,8.71,1
0.55,7.06,10.51,1
1.14,-5.06,9.45,1
2.31,2.86,7.1,1
0.39,7.1,9.1,1
-7.22,-10.16,11.69,1
2.35,2.24,12.67,1
1.26,4.71,7.3,1
1.84,7.1,8.83,1
-0.43,7.96,11.65,1
3.14,3.37,13.38,1
1.41,4.59,7.37,1
0.63,5.18,8.75,1
1.18,6.32,10.63,1
1.57,-2.9,8.79,1
3.22,-0.47,4.67,1
0.51,4.79,8.36,1
-0.27,3.37,10.43,1
-2.86,-0.2,10.24,1
-1.33,-1.29,10.55,1
-1.77,-0.08,13.14,1
-1.02,-1.14,11.22,1
-1.37,-2.16,9.41,1
0.24,1.06,8.55,1
-0.39,2.55,9.77,1
-2.51,1.92,11.45,1
0.71,1.77,9.69,1
-0.24,3.45,9.41,1
-1.88,0.16,11.81,1
-0.71,-1.29,9.45,1
0.9,1.33,7.85,1
-1.49,-0.47,9.61,1
0.78,0.82,8.71,1
0.51,2.82,9.14,1
-0.75,1.61,11.69,1
0.9,1.61,8.12,1
0.39,3.53,9.18,1
-1.84,0.75,10.87,1
-1.77,-2.43,9.41,1
-0.82,2.51,11.34,1
-3.92,-1.88,12.47,1
-1.26,-0.94,8.94,1
1.84,2.39,8.16,1
-0.63,7.61,11.38,1
-1.49,3.61,13.14,1
0.27,-1.1,11.1,1
-1.53,4.43,9.18,1
-1.77,3.84,10.83,1
-1.88,2.55,10.4,1
1.33,2.12,7.69,1
2.94,5.45,7.69,1
-2.35,-6.39,14.47,1
1.92,-10.47,4.71,1
0.94,2.43,7.53,1
0,4.51,7.53,1
-8.2,-8.08,12.36,1
-3.49,-8.08,13.81,1
0.98,1.22,8.32,1
-0.27,3.18,8.39,1
0.47,2.98,9.53,1
-1.53,-1.69,13.02,1
2.71,2.75,7.49,1
1.02,4.47,9.14,1
-0.9,0.98,10.79,1
-1.57,-2.71,11.1,1
-1.41,-3.45,9.22,1
0.51,-2.55,8.16,1
-2.51,-0.51,11.34,1
-0.63,-1.14,10.12,1
0.55,2.12,8.63,1
-0.55,4.9,8.43,1
0.63,5.18,10.08,1
-0.94,-2.98,8.51,1
2.51,3.96,8.55,1
0.94,3.69,8.63,1
-1.22,6.43,9.61,1
-2.47,1.92,9.65,1
3.3,2.2,7.96,1
-1.14,3.84,8,1
-1.06,6.67,11.22,1
-1.69,-1.65,9.1,1
-0.71,3.45,8.04,1
-3.1,4.35,8.16,1
-0.82,5.69,8.79,1
-1.88,1.96,11.49,1
-0.98,-1.1,7.45,1
-2.35,-0.12,10.24,1
0.9,2.47,9.22,1
3.96,3.96,10.55,1
3.92,6.75,9.69,1
-5.26,-3.96,13.49,1
-0.43,-0.08,12.47,1
1.29,-1.96,8.63,1
0.35,3.96,9.81,1
4,3.88,8.87,1
-2.75,-1.22,10.43,1
-5.65,-2.35,10.87,1
